Name,GPU Name,Architecture,Foundry,Process Size,Transistor Count,Die Size,Release Date,Generation,Base Clock,Boost Clock,Memory Clock,Memory Size,Memory Type,Memory Bus,Memory Bandwidth,Shading Units,TMUs,ROPs,Compute Units,L0 Cache,L1 Cache,L2 Cache,L3 Cache,Pixel Rate,Texture Rate,Floating Point Performance 32-bit,Floating Point Performance 64-bit,TDP,DirectX,OpenGL,Vulkan,Shader Model,SMM Count,SM Count,Tensor Cores,RT Cores
Radeon RX 550 Mobile,Lexa,GCN 4.0,GlobalFoundries,14.0,2200000.0,103.0,2017-07-02 00:00:00,Polaris Mobile,1100.0,1287.0,1500.0,2048.0,DDR5,128.0,96.0,640.0,40.0,16.0,10.0,,16.0,0.5,,20.59,51.48,1647.0,103.0,50.0,12,4.6,1.3,6.0,,,,
Radeon RX 560 Mobile,Baffin,GCN 4.0,GlobalFoundries,14.0,3000000.0,123.0,2017-01-05 00:00:00,Polaris Mobile,784.0,1032.0,1710.0,4096.0,DDR5,128.0,109.4,896.0,56.0,16.0,14.0,,16.0,1.0,,16.51,57.79,1849.0,115.6,55.0,12,4.6,1.3,6.0,,,,
Radeon RX 560 Mobile,Baffin,GCN 4.0,GlobalFoundries,14.0,3000000.0,123.0,2017-01-05 00:00:00,Polaris Mobile,1090.0,1202.0,1500.0,4096.0,DDR5,128.0,96.0,1024.0,64.0,16.0,16.0,,16.0,1.0,,19.23,76.93,2462.0,153.9,65.0,12,4.6,1.3,6.0,,,,
Radeon RX 560 Mobile,Baffin,GCN 4.0,GlobalFoundries,14.0,3000000.0,123.0,2017-01-05 00:00:00,Polaris Mobile,1000.0,1053.0,1500.0,4096.0,DDR5,128.0,96.0,896.0,56.0,16.0,14.0,,16.0,1.0,,16.85,58.97,1887.0,117.9,55.0,12,4.6,1.3,6.0,,,,
Radeon RX 570 Mobile,Ellesmere,GCN 4.0,GlobalFoundries,14.0,5700000.0,232.0,2017-12-10 00:00:00,Polaris Mobile,926.0,1206.0,1650.0,8192.0,DDR5,256.0,211.2,2048.0,128.0,32.0,32.0,,16.0,2.0,,38.59,154.4,4940.0,308.7,85.0,12,4.6,1.3,6.0,,,,
Radeon RX 580 Mobile,Polaris 20,GCN 4.0,GlobalFoundries,14.0,5700000.0,232.0,2017-04-18 00:00:00,Polaris Mobile,1000.0,1077.0,2000.0,8192.0,DDR5,256.0,256.0,2304.0,144.0,32.0,36.0,,16.0,2.0,,34.46,155.1,4963.0,310.2,100.0,12,4.6,1.3,6.0,,,,
Radeon RX Vega 10 Mobile,Raven-M,GCN 5.0,GlobalFoundries,14.0,4940000.0,210.0,2017-10-26 00:00:00,Vega IGP,300.0,1301.0,,,shared,,,640.0,40.0,8.0,10.0,,,,,10.41,52.04,1665.0,104.1,10.0,12,4.6,1.3,6.0,,,,
Radeon Vega 8 Mobile,Raven-M,GCN 5.0,GlobalFoundries,14.0,4940000.0,210.0,2017-10-26 00:00:00,Vega IGP,300.0,1101.0,,,shared,,,512.0,32.0,8.0,8.0,,,,,8.808,35.23,1.127,70.46,25.0,12,4.6,1.3,6.0,,,,
Iris Plus Graphics 640 Mobile,Kaby Lake GT3e,Generation 9.5,Intel,14.0,,,2017-01-03 00:00:00,HD Graphics-M,300.0,1100.0,,,shared,,,384.0,48.0,6.0,,,,,,6.6,52.8,844.8,211.2,15.0,12,4.6,1.3,6.0,,,,
Iris Plus Graphics 650 Mobile,Kaby Lake GT3e,Generation 9.5,Intel,14.0,,,2017-01-03 00:00:00,HD Graphics-M,300.0,1150.0,,,shared,,,384.0,48.0,6.0,,,,,,6.9,55.2,883.2,220.8,15.0,12,4.6,1.3,6.0,,,,
UHD Graphics 600 Mobile,Gemini Lake GT1,Generation 9.5,Intel,14.0,,,2017-12-11 00:00:00,HD Graphics-T,200.0,650.0,,,shared,,,96.0,12.0,2.0,,,,,,1.3,7.8,124.8,31.2,5.0,12,4.6,1.3,6.0,,,,
UHD Graphics 605 Mobile,Gemini Lake GT1.5,Generation 9.5,Intel,14.0,,,2017-12-11 00:00:00,HD Graphics-T,200.0,750.0,,,shared,,,144.0,18.0,3.0,,,,,,2.25,13.5,216.0,54.0,5.0,12,4.6,1.3,6.0,,,,
UHD Graphics 620 Mobile,Kaby Lake GT2,Generation 9.5,Intel,14.0,,,2017-09-01 00:00:00,HD Graphics-M,300.0,1000.0,,,shared,,,192.0,24.0,3.0,,,,,,3.0,24.0,384.0,96.0,15.0,12,4.6,1.3,6.0,,,,
GeForce GTX 1050 Mobile,GP107,Pascal,Samsung,14.0,3300000.0,132.0,2017-01-03 00:00:00,GeForce 10 Mobile,1354.0,1493.0,1752.0,2048.0,DDR5,128.0,112.1,640.0,40.0,16.0,,,48.0,1.0,,23.89,59.72,1911.0,59.72,75.0,12,4.6,1.3,6.0,,5.0,,
GeForce GTX 1050 Mobile,GP107,Pascal,Samsung,14.0,3300000.0,132.0,2017-01-03 00:00:00,GeForce 10 Mobile,1354.0,1493.0,1752.0,2048.0,DDR5,128.0,112.1,640.0,40.0,16.0,,,48.0,1.0,,23.89,59.72,1911.0,59.72,75.0,12,4.6,1.3,6.0,,5.0,,
GeForce GTX 1050 Ti Mobile,GP107,Pascal,Samsung,14.0,3300000.0,132.0,2017-01-03 00:00:00,GeForce 10 Mobile,1493.0,1620.0,1752.0,4096.0,DDR5,128.0,112.1,768.0,48.0,32.0,,,48.0,1.0,,51.84,77.76,2488.0,77.76,75.0,12,4.6,1.3,6.0,,6.0,,
GeForce GTX 1050 Ti Mobile,GP106,Pascal,TSMC,16.0,4400000.0,200.0,2017-02-01 00:00:00,GeForce 10 Mobile,1493.0,1620.0,1752.0,2048.0,DDR5,128.0,112.1,768.0,48.0,32.0,,,48.0,1.0,,51.84,77.76,2488.0,77.76,75.0,12,4.6,1.3,6.0,,6.0,,
GeForce GTX 1060 Max-Q,GP106,Pascal,TSMC,16.0,4400000.0,200.0,2017-06-27 00:00:00,GeForce 10 Mobile,1063.0,1480.0,2002.0,6144.0,DDR5,192.0,192.2,1280.0,80.0,48.0,,,48.0,1.5,,71.04,118.4,3789.0,118.4,80.0,12,4.6,1.3,6.0,,10.0,,
GeForce GTX 1070 Max-Q,GP104B,Pascal,TSMC,16.0,7200000.0,314.0,2017-06-27 00:00:00,GeForce 10 Mobile,1215.0,1379.0,2002.0,8192.0,DDR5,256.0,256.3,2048.0,128.0,64.0,,,48.0,2.0,,88.26,176.5,5648.0,176.5,115.0,12,4.6,1.3,6.0,,16.0,,
GeForce GTX 1080 Max-Q,GP104B,Pascal,TSMC,16.0,7200000.0,314.0,2017-06-27 00:00:00,GeForce 10 Mobile,1277.0,1366.0,1251.0,8192.0,DDR5,256.0,320.3,2560.0,160.0,64.0,,,48.0,2.0,,87.42,218.6,6994.0,218.6,150.0,12,4.6,1.3,6.0,,20.0,,
GeForce MX110,GM108S,Maxwell,TSMC,28.0,1020000.0,77.0,2017-11-17 00:00:00,GeForce MX,978.0,1006.0,1253.0,2048.0,DDR5,64.0,40.1,384.0,24.0,8.0,,,64.0,1.0,,8.048,24.14,772.6,24.14,30.0,12,4.6,1.3,6.0,3.0,,,
GeForce MX130,GM108S,Maxwell,TSMC,28.0,1020000.0,77.0,2017-11-17 00:00:00,GeForce MX,1109.0,1189.0,1253.0,2048.0,DDR5,64.0,40.1,384.0,24.0,8.0,,,64.0,1.0,,9.512,28.54,913.2,28.54,30.0,12,4.6,1.3,6.0,3.0,,,
GeForce MX150,GP108,Pascal,Samsung,14.0,1800000.0,74.0,2017-05-17 00:00:00,GeForce MX,937.0,1038.0,1253.0,2048.0,DDR5,64.0,40.1,384.0,24.0,16.0,,,48.0,0.5,,16.61,24.91,797.2,24.91,10.0,12,4.6,1.3,6.0,,3.0,,
GeForce MX150,GP108,Pascal,Samsung,14.0,1800000.0,74.0,2017-05-17 00:00:00,GeForce MX,1469.0,1532.0,1502.0,2048.0,DDR5,64.0,48.06,384.0,24.0,16.0,,,48.0,0.5,,24.51,36.77,1.177,36.77,25.0,12,4.6,1.3,6.0,,3.0,,
Quadro M1200 Mobile,GM107,Maxwell,TSMC,28.0,1870000.0,148.0,2017-01-11 00:00:00,Quadro Maxwell-M,991.0,1148.0,1253.0,4096.0,DDR5,128.0,80.19,640.0,40.0,16.0,,,64.0,2.0,,18.37,45.92,1.469,45.92,45.0,12,4.6,1.3,6.0,5.0,,,
Quadro M2200 Mobile,GM206,Maxwell 2.0,TSMC,28.0,2940000.0,228.0,2017-01-11 00:00:00,Quadro Maxwell-M,695.0,1036.0,1377.0,4096.0,DDR5,128.0,88.13,1024.0,64.0,32.0,,,48.0,1.0,,33.15,66.3,2122.0,66.3,55.0,12,4.6,1.3,6.0,8.0,,,
Quadro M520 Mobile,GM108,Maxwell,TSMC,28.0,1020000.0,77.0,2017-01-11 00:00:00,Quadro Maxwell-M,965.0,1176.0,1253.0,2048.0,DDR5,64.0,40.1,384.0,16.0,8.0,,,64.0,1.0,,9.408,18.82,903.2,28.22,25.0,12,4.6,1.3,6.0,2.0,,,
Quadro M620 Mobile,GM107,Maxwell,TSMC,28.0,1870000.0,148.0,2017-01-11 00:00:00,Quadro Maxwell-M,756.0,1018.0,1253.0,2048.0,DDR5,128.0,80.19,512.0,32.0,16.0,,,64.0,2.0,,16.29,32.58,1.042,32.58,30.0,12,4.6,1.3,6.0,4.0,,,
Quadro P1000 Mobile,GP107,Pascal,Samsung,14.0,3300000.0,132.0,2017-02-07 00:00:00,Quadro Pascal-M,1493.0,1519.0,1502.0,4096.0,DDR5,128.0,96.13,512.0,32.0,16.0,,,48.0,1.0,,24.3,48.61,1555.0,48.61,40.0,12,4.6,1.3,6.0,,4.0,,
Quadro P2000 Mobile,GP107,Pascal,Samsung,14.0,3300000.0,132.0,2017-02-06 00:00:00,Quadro Pascal-M,1557.0,1607.0,1502.0,4096.0,DDR5,128.0,96.13,768.0,48.0,32.0,,,48.0,1.0,,51.42,77.14,2468.0,77.14,50.0,12,4.6,1.3,6.0,,6.0,,
Quadro P3000 Mobile,GP104,Pascal,TSMC,16.0,7200000.0,314.0,2017-01-11 00:00:00,Quadro Pascal-M,1088.0,1215.0,1752.0,6144.0,DDR5,192.0,168.2,1280.0,80.0,48.0,,,48.0,1.5,,58.32,97.2,3110.0,97.2,75.0,12,4.6,1.3,6.0,,10.0,,
Quadro P4000 Max-Q,GP104,Pascal,TSMC,16.0,7200000.0,314.0,2017-01-11 00:00:00,Quadro Pascal-M,1114.0,1228.0,1502.0,8192.0,DDR5,256.0,192.3,1792.0,112.0,64.0,,,48.0,2.0,,78.59,137.5,4401.0,137.5,100.0,12,4.6,1.3,6.0,,14.0,,
Quadro P4000 Mobile,GP104,Pascal,TSMC,16.0,7200000.0,314.0,2017-01-11 00:00:00,Quadro Pascal-M,1202.0,1228.0,1500.0,8192.0,DDR5,256.0,192.0,1792.0,112.0,64.0,,,48.0,2.0,,78.59,137.5,4401.0,137.5,100.0,12,4.6,1.3,6.0,,14.0,,
Quadro P5000 Mobile,GP104,Pascal,TSMC,16.0,7200000.0,314.0,2017-01-11 00:00:00,Quadro Pascal-M,1164.0,1506.0,1500.0,16384.0,DDR5,256.0,192.0,2048.0,128.0,64.0,,,48.0,2.0,,96.38,192.8,6169.0,192.8,100.0,12,4.6,1.3,6.0,,16.0,,
Quadro P5000 X2 Mobile,GP104,Pascal,TSMC,16.0,7200000.0,314.0,2017-01-11 00:00:00,Quadro Pascal-M,1164.0,1506.0,1500.0,16384.0,DDR5,256.0,192.0,2048.0,128.0,64.0,,,48.0,2.0,,96.38,192.8,6169.0,192.8,200.0,12,4.6,1.3,6.0,,16.0,,
Quadro P600 Mobile,GP107,Pascal,Samsung,14.0,3300000.0,132.0,2017-02-07 00:00:00,Quadro Pascal-M,1430.0,1620.0,1252.0,4096.0,DDR5,128.0,80.13,384.0,24.0,16.0,,,48.0,1.0,,25.92,38.88,1.244,38.88,40.0,12,4.6,1.3,6.0,,3.0,,
Tesla P6 Mobile,GP104,Pascal,TSMC,16.0,7200000.0,314.0,2017-03-24 00:00:00,Tesla Pascal,1012.0,1506.0,1502.0,16384.0,DDR5,256.0,192.3,2048.0,128.0,64.0,,,48.0,2.0,,96.38,192.8,6169.0,192.8,90.0,12,4.6,1.3,6.0,,16.0,,
FirePro S7100X,Amethyst,GCN 3.0,TSMC,28.0,5000000.0,366.0,2016-05-25 00:00:00,FirePro Mobile,,,1250.0,8192.0,DDR5,256.0,160.0,2048.0,128.0,32.0,32.0,,16.0,0.5,,23.2,92.8,2970.0,185.6,100.0,12,4.6,1.2.170,6.0,,,,
Radeon E9260 MXM,Baffin,GCN 4.0,GlobalFoundries,14.0,3000000.0,123.0,2016-09-27 00:00:00,Embedded,,,1750.0,4096.0,DDR5,128.0,112.0,896.0,48.0,16.0,14.0,,16.0,1.0,,16.85,50.54,1887.0,117.9,50.0,12,4.6,1.3,6.0,,,,
Radeon E9260 PCIe,Baffin,GCN 4.0,GlobalFoundries,14.0,3000000.0,123.0,2016-09-27 00:00:00,Embedded,1090.0,1200.0,1750.0,4096.0,DDR5,128.0,112.0,896.0,48.0,16.0,14.0,,16.0,1.0,,19.2,57.6,2150.0,134.4,80.0,12,4.6,1.3,6.0,,,,
Radeon E9550 MXM,Ellesmere,GCN 4.0,GlobalFoundries,14.0,5700000.0,232.0,2016-09-27 00:00:00,Embedded,1120.0,1244.0,1250.0,8192.0,DDR5,256.0,160.0,2304.0,144.0,32.0,36.0,,16.0,2.0,,39.81,179.1,5732.0,358.3,95.0,12,4.6,1.3,6.0,,,,
Radeon Pro 450,Baffin,GCN 4.0,GlobalFoundries,14.0,3000000.0,123.0,2016-10-30 00:00:00,Radeon Pro Mac,,,1270.0,2048.0,DDR5,128.0,81.28,640.0,40.0,16.0,10.0,,16.0,1.0,,12.8,32.0,1.024,64.0,35.0,12,4.6,1.3,6.0,,,,
Radeon Pro 455,Baffin,GCN 4.0,GlobalFoundries,14.0,3000000.0,123.0,2016-10-30 00:00:00,Radeon Pro Mac,,,1270.0,2048.0,DDR5,128.0,81.28,768.0,48.0,16.0,12.0,,16.0,1.0,,13.68,41.04,1.313,82.08,35.0,12,4.6,1.3,6.0,,,,
Radeon Pro 460,Baffin,GCN 4.0,GlobalFoundries,14.0,3000000.0,123.0,2016-10-30 00:00:00,Radeon Pro Mac,850.0,907.0,1270.0,4096.0,DDR5,128.0,81.28,1024.0,64.0,16.0,16.0,,16.0,1.0,,14.51,58.05,1858.0,116.1,35.0,12,4.6,1.3,6.0,,,,
Radeon R1E Mobile Graphics,Beema,GCN 2.0,GlobalFoundries,28.0,930000000.0,107.0,2016-02-23 00:00:00,GCN 2.0 IGP,,,,,shared,,,64.0,8.0,4.0,1.0,,,,,1.988,3.976,63.62,3.976,15.0,12,4.6,1.2.170,6.0,,,,
Radeon R1E Mobile Graphics,Stoney,GCN 3.0,GlobalFoundries,28.0,1200000.0,125.0,2016-06-01 00:00:00,GCN 3.0 IGP,300.0,600.0,,,shared,,,64.0,8.0,4.0,1.0,,,,,2.4,4.8,76.8,4.8,15.0,12,4.6,1.2.170,6.0,,,,
Radeon R1E Mobile Graphics,Beema,GCN 2.0,GlobalFoundries,28.0,930000000.0,107.0,2016-02-23 00:00:00,GCN 2.0 IGP,,,,,shared,,,64.0,8.0,4.0,1.0,,,,,1.988,3.976,63.62,3.976,15.0,12,4.6,1.2.170,6.0,,,,
Radeon R2 Mobile Graphics,Stoney,GCN 3.0,GlobalFoundries,28.0,1200000.0,125.0,2016-06-01 00:00:00,GCN 3.0 IGP,200.0,600.0,,,shared,,,128.0,8.0,4.0,2.0,,,,,2.4,4.8,153.6,9.6,15.0,12,4.6,1.2.170,6.0,,,,
Radeon R2E Mobile Graphics,Stoney,GCN 3.0,GlobalFoundries,28.0,1200000.0,125.0,2016-06-01 00:00:00,GCN 3.0 IGP,200.0,600.0,,,shared,,,128.0,8.0,4.0,2.0,,,,,2.4,4.8,153.6,9.6,15.0,12,4.6,1.2.170,6.0,,,,
Radeon R3 Mobile Graphics,Stoney,GCN 3.0,GlobalFoundries,28.0,1200000.0,125.0,2016-06-01 00:00:00,GCN 3.0 IGP,200.0,655.0,,,shared,,,128.0,8.0,4.0,2.0,,,,,2.62,5.24,167.7,10.48,15.0,12,4.6,1.2.170,6.0,,,,
Radeon R4 Mobile Graphics,Stoney,GCN 3.0,GlobalFoundries,28.0,1200000.0,125.0,2016-06-01 00:00:00,GCN 3.0 IGP,200.0,655.0,,,shared,,,192.0,12.0,8.0,3.0,,,,,5.24,7.86,251.5,15.72,15.0,12,4.6,1.2.170,6.0,,,,
Radeon R4E Mobile Graphics,Stoney,GCN 3.0,GlobalFoundries,28.0,1200000.0,125.0,2016-06-01 00:00:00,GCN 3.0 IGP,400.0,600.0,,,shared,,,192.0,12.0,8.0,3.0,,,,,4.8,7.2,230.4,14.4,15.0,12,4.6,1.2.170,6.0,,,,
Radeon R5 M420,Jet,GCN 1.0,TSMC,28.0,690000000.0,56.0,2016-05-15 00:00:00,Gem System,780.0,850.0,1000.0,4096.0,DDR3,64.0,16.0,320.0,20.0,8.0,5.0,,16.0,0.125,,6.8,17.0,544.0,34.0,,12,4.6,1.2.170,6.0,,,,
Radeon R5 M430,Jet,GCN 1.0,TSMC,28.0,690000000.0,56.0,2016-01-01 00:00:00,Gem System,780.0,855.0,1000.0,4096.0,DDR3,64.0,16.0,320.0,20.0,8.0,5.0,,16.0,0.125,,6.84,17.1,547.2,,,12,4.6,1.2.170,6.0,,,,
Radeon R5 M430,Jet,GCN 1.0,TSMC,28.0,690000000.0,56.0,2016-05-15 00:00:00,Gem System,780.0,1030.0,1125.0,2048.0,DDR3,64.0,18.0,320.0,20.0,8.0,5.0,,16.0,0.125,,8.24,20.6,659.2,41.2,,12,4.6,1.2.170,6.0,,,,
Radeon R5 M430,Exo,GCN 1.0,TSMC,28.0,690000000.0,56.0,2016-05-15 00:00:00,Gem System,,,900.0,2048.0,DDR3,64.0,14.4,320.0,20.0,8.0,5.0,,16.0,0.125,,8.24,20.6,659.2,41.2,,12,4.6,1.2.170,6.0,,,,
Radeon R5 M435,Jet,GCN 1.0,TSMC,28.0,690000000.0,56.0,2016-05-15 00:00:00,Gem System,780.0,1030.0,1125.0,2048.0,DDR5,64.0,36.0,320.0,20.0,8.0,5.0,,16.0,0.125,,8.24,20.6,659.2,41.2,,12,4.6,1.2.170,6.0,,,,
Radeon R5 M445,Meso,GCN 3.0,TSMC,28.0,1550000.0,125.0,2016-01-01 00:00:00,Gem System,,,1000.0,4096.0,DDR5,64.0,32.0,384.0,24.0,8.0,6.0,,16.0,0.125,,7.36,22.08,706.6,,,12,4.6,1.2.170,6.0,,,,
Radeon R5 M465,Meso,GCN 3.0,TSMC,28.0,1550000.0,125.0,2016-01-01 00:00:00,Gem System,1000.0,1015.0,1000.0,4096.0,DDR3,64.0,16.0,384.0,24.0,8.0,6.0,,16.0,0.125,,8.12,24.36,779.5,,,12,4.6,1.2.170,6.0,,,,
Radeon R5 Mobile Graphics,Stoney,GCN 3.0,GlobalFoundries,28.0,1200000.0,125.0,2016-06-01 00:00:00,GCN 3.0 IGP,200.0,847.0,,,shared,,,192.0,12.0,8.0,3.0,,,,,6.776,10.16,325.2,20.33,15.0,12,4.6,1.2.170,6.0,,,,
Radeon R5E Mobile Graphics,Stoney,GCN 3.0,GlobalFoundries,28.0,1200000.0,125.0,2016-06-01 00:00:00,GCN 3.0 IGP,200.0,847.0,,,shared,,,192.0,12.0,8.0,3.0,,,,,6.776,10.16,325.2,20.33,15.0,12,4.6,1.2.170,6.0,,,,
Radeon R6 M435DX,Jet,GCN 1.0,TSMC,28.0,690000000.0,56.0,2016-12-12 00:00:00,Gem System Hybrid,955.0,1030.0,,,shared,,,384.0,24.0,8.0,6.0,,16.0,0.25,,8.24,24.72,791.0,49.44,,12,4.6,1.2.170,6.0,,,,
Radeon R6E Mobile Graphics,Wani,GCN 3.0,GlobalFoundries,28.0,1200000.0,125.0,2016-01-01 00:00:00,GCN 3.0 IGP,200.0,758.0,,,shared,,,384.0,24.0,8.0,6.0,,,,,6.064,18.19,582.1,291.1,15.0,12,4.6,1.2.170,6.0,,,,
Radeon R7 M440,Meso,GCN 3.0,TSMC,28.0,1550000.0,125.0,2016-05-15 00:00:00,Gem System,,,900.0,4096.0,DDR3,64.0,14.4,320.0,20.0,8.0,5.0,,16.0,0.125,,7.128,17.82,570.2,35.64,,12,4.6,1.2.170,6.0,,,,
Radeon R7 M445,Meso,GCN 3.0,TSMC,28.0,1550000.0,125.0,2016-05-15 00:00:00,Gem System,780.0,920.0,1000.0,4096.0,DDR5,64.0,32.0,320.0,20.0,8.0,5.0,,16.0,0.125,,7.36,18.4,588.8,36.8,,12,4.6,1.2.170,6.0,,,,
Radeon R7 M460,Meso,GCN 3.0,TSMC,28.0,1550000.0,125.0,2016-05-15 00:00:00,Gem System,730.0,1024.0,1125.0,2048.0,DDR5,64.0,36.0,384.0,24.0,8.0,6.0,,16.0,0.125,,8.192,24.58,786.4,49.15,,12,4.6,1.2.170,6.0,,,,
Radeon R7 M465,Topaz,GCN 3.0,TSMC,28.0,1550000.0,125.0,2016-05-15 00:00:00,Gem System,730.0,1024.0,1125.0,2048.0,DDR5,64.0,36.0,384.0,24.0,8.0,6.0,,16.0,0.125,,8.192,24.58,786.4,49.15,,12,4.6,1.2.170,6.0,,,,
Radeon R7 M465,Litho,GCN 1.0,TSMC,28.0,950000000.0,77.0,2016-05-15 00:00:00,Gem System,,,1000.0,2048.0,DDR5,128.0,64.0,384.0,24.0,8.0,6.0,,16.0,0.25,,6.6,19.8,633.6,39.6,,12,4.6,1.2.170,6.0,,,,
Radeon R7 M465X,Tropo,GCN 1.0,TSMC,28.0,1500000.0,123.0,2016-05-15 00:00:00,Gem System,900.0,925.0,1125.0,2048.0,DDR5,128.0,72.0,512.0,32.0,16.0,8.0,,16.0,0.25,,14.8,29.6,947.2,59.2,,12,4.6,1.2.170,6.0,,,,
Radeon R7E Mobile Graphics,Wani,GCN 3.0,GlobalFoundries,28.0,1200000.0,125.0,2016-01-01 00:00:00,GCN 3.0 IGP,200.0,626.0,,,shared,,,384.0,24.0,8.0,6.0,,,,,5.008,15.02,480.8,240.4,15.0,12,4.6,1.2.170,6.0,,,,
Radeon R8 M435DX,Jet,GCN 1.0,TSMC,28.0,690000000.0,56.0,2016-12-12 00:00:00,Gem System Hybrid,955.0,1030.0,,,shared,,,384.0,24.0,8.0,6.0,,16.0,0.25,,8.24,24.72,791.0,49.44,,12,4.6,1.2.170,6.0,,,,
Radeon R8 M445DX,Meso,GCN 3.0,TSMC,28.0,1550000.0,125.0,2016-05-15 00:00:00,Gem System Hybrid,780.0,1021.0,,,shared,,,320.0,20.0,8.0,5.0,,16.0,0.125,,8.168,20.42,653.4,40.84,,12,4.6,1.2.170,6.0,,,,
Radeon R9 M470,Emerald,GCN 2.0,TSMC,28.0,2080000.0,160.0,2016-05-15 00:00:00,Gem System,900.0,1000.0,1375.0,4096.0,DDR5,128.0,88.0,768.0,48.0,16.0,12.0,,16.0,0.25,,16.0,48.0,1536.0,96.0,,12,4.6,1.2.170,6.0,,,,
Radeon R9 M470X,Emerald,GCN 2.0,TSMC,28.0,2080000.0,160.0,2016-05-15 00:00:00,Gem System,1000.0,1100.0,1200.0,4096.0,DDR5,128.0,76.8,896.0,56.0,16.0,14.0,,16.0,0.25,,17.6,61.6,1971.0,123.2,,12,4.6,1.2.170,6.0,,,,
Radeon R9 M485X,Amethyst,GCN 3.0,TSMC,28.0,5000000.0,366.0,2016-05-15 00:00:00,Gem System,,,1250.0,8192.0,DDR5,256.0,160.0,2048.0,128.0,32.0,32.0,,16.0,0.5,,23.14,92.54,2961.0,185.1,250.0,12,4.6,1.2.170,6.0,,,,
Radeon RX 460 Mobile,Baffin,GCN 4.0,GlobalFoundries,14.0,3000000.0,123.0,2016-08-08 00:00:00,Polaris Mobile,1000.0,1180.0,1250.0,4096.0,DDR5,128.0,80.0,896.0,56.0,16.0,14.0,,16.0,1.0,,18.88,66.08,2115.0,132.2,55.0,12,4.6,1.3,6.0,,,,
Radeon RX 470 Mobile,Ellesmere,GCN 4.0,GlobalFoundries,14.0,5700000.0,232.0,2016-08-04 00:00:00,Polaris Mobile,926.0,1074.0,1750.0,8192.0,DDR5,256.0,224.0,2048.0,128.0,32.0,32.0,,16.0,2.0,,34.37,137.5,4399.0,274.9,85.0,12,4.6,1.3,6.0,,,,
Radeon RX 480 Mobile,Ellesmere,GCN 4.0,GlobalFoundries,14.0,5700000.0,232.0,2016-08-04 00:00:00,Polaris Mobile,1000.0,1077.0,2000.0,8192.0,DDR5,256.0,256.0,2304.0,144.0,32.0,36.0,,16.0,2.0,,34.46,155.1,4963.0,310.2,100.0,12,4.6,1.3,6.0,,,,
HD Graphics 505 Mobile,Apollo Lake GT1.5,Generation 9.0,Intel,14.0,,,2016-09-01 00:00:00,HD Graphics-T,200.0,650.0,,,shared,,,144.0,18.0,3.0,,,,,,1.95,11.7,187.2,23.4,6.0,12,4.6,1.3,6.0,,,,
HD Graphics 610 Mobile,Kaby Lake GT1,Generation 9.5,Intel,14.0,,,2016-08-30 00:00:00,HD Graphics-M,300.0,900.0,,,shared,,,96.0,12.0,2.0,,,,,,1.8,10.8,172.8,43.2,5.0,12,4.6,1.3,6.0,,,,
HD Graphics 615 Mobile,Kaby Lake GT2,Generation 9.5,Intel,14.0,,,2016-08-30 00:00:00,HD Graphics-M,300.0,850.0,,,shared,,,192.0,24.0,3.0,,,,,,2.55,20.4,326.4,81.6,5.0,12,4.6,1.3,6.0,,,,
HD Graphics 620 Mobile,Kaby Lake GT2,Generation 9.5,Intel,14.0,,,2016-08-30 00:00:00,HD Graphics-M,300.0,1000.0,,,shared,,,192.0,24.0,3.0,,,,,,3.0,24.0,384.0,96.0,15.0,12,4.6,1.3,6.0,,,,
HD Graphics 630 Mobile,Kaby Lake GT2,Generation 9.5,Intel,14.0,,,2016-08-30 00:00:00,HD Graphics-M,350.0,1000.0,,,shared,,,192.0,24.0,3.0,,,,,,3.0,24.0,384.0,96.0,15.0,12,4.6,1.3,6.0,,,,
HD Graphics P630 Mobile,Kaby Lake GT2,Generation 9.5,Intel,14.0,,,2016-08-05 00:00:00,HD Graphics-WM,350.0,1100.0,,,shared,,,192.0,24.0,3.0,,,,,,3.3,26.4,422.4,105.6,15.0,12,4.6,1.3,6.0,,,,
GeForce 920MX,GM108S,Maxwell,TSMC,28.0,1020000.0,77.0,2016-03-25 00:00:00,GeForce 900M,965.0,993.0,900.0,2048.0,DDR3,64.0,14.4,256.0,24.0,8.0,,,64.0,1.0,,7.944,23.83,508.4,15.89,16.0,12,4.6,1.3,6.0,2.0,,,
GeForce 930MX,GM108S,Maxwell,TSMC,28.0,1020000.0,77.0,2016-03-01 00:00:00,GeForce 900M,952.0,1020.0,900.0,2048.0,DDR3,64.0,14.4,384.0,24.0,8.0,,,64.0,1.0,,8.16,24.48,783.4,24.48,17.0,12,4.6,1.3,6.0,3.0,,,
GeForce 940MX,GM108,Maxwell,TSMC,28.0,1020000.0,77.0,2016-01-01 00:00:00,GeForce 900M,954.0,993.0,1253.0,1024.0,DDR5,64.0,40.1,384.0,24.0,8.0,,,64.0,1.0,,7.944,23.83,762.6,23.83,23.0,12,4.6,1.3,6.0,3.0,,,
GeForce 940MX,GM107,Maxwell,TSMC,28.0,1870000.0,148.0,2016-06-28 00:00:00,GeForce 900M,795.0,861.0,1253.0,2048.0,DDR5,64.0,40.1,512.0,32.0,8.0,,,64.0,1.0,,6.888,27.55,881.7,27.55,23.0,12,4.6,1.3,6.0,4.0,,,
